"Repository","Filename","Filetype","Lines"
"vsr-reader","common-book-metadata-toc-item.ts","ts",28
"vsr-reader","page-coordinates-locator.ts","ts",28
"vsr-reader","has-pages.ts","ts",12
"vsr-reader","nav-previous-title.ts","ts",16
"vsr-reader","can-nav-next.ts","ts",20
"vsr-reader","can-nav-previous.ts","ts",15
"vsr-reader","current-highlights.ts","ts",21
"vsr-reader","nav-cur-title.ts","ts",14
"vsr-reader","toc-items-tree-view-cur-path.ts","ts",20
"vsr-reader","tocs-by-docindex.ts","ts",47
"vsr-reader","bookmarked.ts","ts",20
"vsr-reader","title-by-docid.ts","ts",27
"vsr-reader","page-names.ts","ts",12
"vsr-reader","print-enabled.ts","ts",15
"vsr-reader","current-page.ts","ts",20
"vsr-reader","bookmarks.ts","ts",20
"vsr-reader","nav-next-title.ts","ts",15
"vsr-reader","nav-slide-items.ts","ts",34
"vsr-reader","cur-position.ts","ts",32
"vsr-reader","selection-highlight.ts","ts",28
"vsr-reader","book-metadata.ts","ts",48
"vsr-reader","pdf-state.ts","ts",10
"vsr-reader","reducer.ts","ts",40
"vsr-reader","iframe-div.tsx","tsx",10
"vsr-reader","page-view-image.tsx","tsx",130
"vsr-reader","page-view.tsx","tsx",89
"vsr-reader","pdf-iframe-wrapper.tsx","tsx",12
"vsr-reader","nav-buttons.tsx","tsx",73
"vsr-reader","svg-highlight.tsx","tsx",78
"vsr-reader","utils.ts","ts",22
"vsr-reader","svg-highlight-icon.tsx","tsx",32
"vsr-reader","page-view-highlights.tsx","tsx",471
"vsr-reader","reader.tsx","tsx",172
"vsr-reader","bounds.ts","ts",6
"vsr-reader","absolute-path.ts","ts",7
"vsr-reader","dom-utils.ts","ts",295
"vsr-reader","path-utils.ts","ts",3
"vsr-reader","range-char-offsets.ts","ts",23
"vsr-reader","device-support.ts","ts",141
"vsr-reader","supports-passive.ts","ts",16
"vsr-reader","point.ts","ts",4
"vsr-reader","math-utils.ts","ts",3
"vsr-reader","size.ts","ts",4
"vsr-reader","mouse-utils.ts","ts",52
"vsr-reader","check-parameter-range.ts","ts",18
"vsr-reader","range-at-point.ts","ts",174
"vsr-reader","rect.ts","ts",6
"vsr-reader","url-utils.ts","ts",60
"vsr-reader","book-type.ts","ts",4
"vsr-reader","reader-methods.ts","ts",9
"vsr-reader","state-read-proxy.ts","ts",36
"vsr-reader","book-search.ts","ts",23
"vsr-reader","resource-proxy.ts","ts",4
"vsr-reader","history-navigation.ts","ts",6
"vsr-reader","state-write-proxy.ts","ts",24
"vsr-reader","exposed-buttons.ts","ts",16
"vsr-reader","lookup.ts","ts",6
"vsr-reader","reader-props.ts","ts",25
"vsr-reader","build.ts","ts",4
"vsr-reader","data-uris.ts","ts",2
"vsr-reader","reader-settings.ts","ts",19
"vsr-reader","api.ts","ts",4
"vsr-reader","highlights.ts","ts",36
"vsr-reader","messages.ts","ts",24
"vsr-reader","dom.ts","ts",1
"vsr-reader","print.ts","ts",19
"vsr-reader","notifications.ts","ts",1
"vsr-reader","presentation.ts","ts",10
"vsr-reader","media.ts","ts",100
"vsr-reader","theme.ts","ts",70
"vsr-reader","themed-styled-components.ts","ts",30
"vsr-reader","animations.ts","ts",11
"vsr-reader","light-theme.ts","ts",64
"vsr-reader","global-styles.ts","ts",177
"vsr-reader","with-screen-detector.tsx","tsx",56
"vsr-reader","screen-detector-provider.ts","ts",104
"vsr-reader","convert-toc-items-to-tree-nodes.ts","ts",55
"vsr-reader","color-utils.ts","ts",15
"vsr-reader","proxy-reader.ts","ts",158
"vsr-reader","print-utils.ts","ts",55
"vsr-reader","calc-toc-items-treeview-path.ts","ts",26
"vsr-reader","bootstrap-load.ts","ts",156
"vsr-reader","reader-iframe-load-events.ts","ts",27
"vsr-reader","pub-sub.ts","ts",35
"vsr-reader","base-layout.tsx","tsx",76
"vsr-reader","selected-text-panel.tsx","tsx",440
"vsr-reader","sidebar.tsx","tsx",116
"vsr-reader","toolbar-search.tsx","tsx",77
"vsr-reader","notifications.tsx","tsx",34
"vsr-reader","is-tablet-screen.ts","ts",11
"vsr-reader","toc-book-details.ts","ts",24
"vsr-reader","search-results-by-docid.ts","ts",33
"vsr-reader","can-toggle-fullscreen.ts","ts",31
"vsr-reader","is-desktop-screen.ts","ts",13
"vsr-reader","sidebar-content-panel-visible.ts","ts",15
"vsr-reader","sidebar-visible.ts","ts",18
"vsr-reader","search-highlights-by-docid.ts","ts",32
"vsr-reader","selected-text-highlight.ts","ts",26
"vsr-reader","selected-text-panel-visible.ts","ts",24
"vsr-reader","is-phone-screen.ts","ts",11
"vsr-reader","notes.tsx","tsx",41
"vsr-reader","search-is-active.ts","ts",14
"vsr-reader","bookmark-page-indexes.ts","ts",70
"vsr-reader","screen.ts","ts",47
"vsr-reader","toolbar-options.ts","ts",46
"vsr-reader","selected-text.ts","ts",50
"vsr-reader","book-readystate.ts","ts",23
"vsr-reader","search.ts","ts",194
"vsr-reader","goto-position.ts","ts",57
"vsr-reader","highlights.ts","ts",171
"vsr-reader","notifications.ts","ts",82
"vsr-reader","book-info.ts","ts",59
"vsr-reader","sidebar.ts","ts",63
"vsr-reader","api-failure.ts","ts",24
"vsr-reader","control-props.ts","ts",22
"vsr-reader","zoom.ts","ts",52
"vsr-reader","helpers.ts","ts",27
"vsr-reader","call-api-middleware.ts","ts",66
"vsr-reader","common-state.ts","ts",37
"vsr-reader","configure-store.ts","ts",35
"vsr-reader","action.ts","ts",9
"vsr-reader","redux-thunk-extra.ts","ts",7
"vsr-reader","debug-dev-tools.ts","ts",5
"vsr-reader","dispatch.ts","ts",1
"vsr-reader","reader-overlay-portal.tsx","tsx",8
"vsr-reader","search-view.tsx","tsx",89
"vsr-reader","result-body.tsx","tsx",7
"vsr-reader","search-loading.tsx","tsx",34
"vsr-reader","result-by-doc-id-header.tsx","tsx",60
"vsr-reader","result-by-docid.tsx","tsx",59
"vsr-reader","search-loading-more.tsx","tsx",32
"vsr-reader","results-summary.tsx","tsx",55
"vsr-reader","search-no-results.tsx","tsx",62
"vsr-reader","search-error.tsx","tsx",25
"vsr-reader","search-info-box.tsx","tsx",21
"vsr-reader","search-results-icon.tsx","tsx",12
"vsr-reader","result-excerpt.tsx","tsx",81
"vsr-reader","search-loading-icon.tsx","tsx",11
"vsr-reader","common-doc-button.tsx","tsx",17
"vsr-reader","slider.tsx","tsx",50
"vsr-reader","close-button.tsx","tsx",32
"vsr-reader","button.tsx","tsx",58
"vsr-reader","message.tsx","tsx",43
"vsr-reader","close-pop-up-detector.tsx","tsx",58
"vsr-reader","infinite-scroller.tsx","tsx",69
"vsr-reader","spinner.tsx","tsx",13
"vsr-reader","tabs.tsx","tsx",78
"vsr-reader","tab-item.tsx","tsx",53
"vsr-reader","navigate-on-events.tsx","tsx",127
"vsr-reader","api-failure-label.tsx","tsx",45
"vsr-reader","scrollable-content.tsx","tsx",11
"vsr-reader","print-dialog-panel.tsx","tsx",185
"vsr-reader","book-loading-panel.tsx","tsx",32
"vsr-reader","tree-view-navigation.tsx","tsx",205
"vsr-reader","tree-view-active-item.tsx","tsx",55
"vsr-reader","tree-view-item.tsx","tsx",67
"vsr-reader","tree-view-go-back-button.tsx","tsx",50
"vsr-reader","tree-view-book-details-header.tsx","tsx",77
"vsr-reader","tree-view-node-view.tsx","tsx",51
"vsr-reader","tree-view-root-view.tsx","tsx",50
"vsr-reader","unsupported-book-type.tsx","tsx",25
"vsr-reader","fulll-screen-toggle.tsx","tsx",89
"vsr-reader","doc-loading-panel.tsx","tsx",34
"vsr-reader","zoom-in-icon.tsx","tsx",8
"vsr-reader","previous-icon.tsx","tsx",10
"vsr-reader","loading-icon.tsx","tsx",8
"vsr-reader","bookmark-icon.tsx","tsx",19
"vsr-reader","next-icon.tsx","tsx",8
"vsr-reader","svg-sprite-icon.tsx","tsx",20
"vsr-reader","quotes-icon.tsx","tsx",8
"vsr-reader","books-icon.tsx","tsx",8
"vsr-reader","search-icon.tsx","tsx",8
"vsr-reader","check-icon.tsx","tsx",8
"vsr-reader","search-no-results-icon.tsx","tsx",13
"vsr-reader","close-icon.tsx","tsx",8
"vsr-reader","format-text-icon.tsx","tsx",8
"vsr-reader","more-icon.tsx","tsx",8
"vsr-reader","edit-icon.tsx","tsx",8
"vsr-reader","print-icon.tsx","tsx",8
"vsr-reader","zoom-out-icon.tsx","tsx",8
"vsr-reader","link-icon.tsx","tsx",8
"vsr-reader","arrow-up-icon.tsx","tsx",8
"vsr-reader","arrow-down-icon.tsx","tsx",8
"vsr-reader","copy-icon.tsx","tsx",8
"vsr-reader","home-icon.tsx","tsx",8
"vsr-reader","toc-icon.tsx","tsx",8
"vsr-reader","logo.tsx","tsx",41
"vsr-reader","toc-panel-list-item-button.tsx","tsx",54
"vsr-reader","toc-panel-tabs.tsx","tsx",52
"vsr-reader","toc-panel-body-toc.tsx","tsx",52
"vsr-reader","bookmark-list-item.tsx","tsx",50
"vsr-reader","toc-panel-body-bookmarks.tsx","tsx",44
"vsr-reader","toc-panel-body.tsx","tsx",87
"vsr-reader","toc-panel-body-notes.tsx","tsx",41
"vsr-reader","note-list-item.tsx","tsx",64
"vsr-reader","notes.tsx","tsx",18
"vsr-reader","excerpt.tsx","tsx",39
"vsr-reader","toc-panel.tsx","tsx",100
"vsr-reader","toc-panel-tab-item.tsx","tsx",30
"vsr-reader","toc-panel-list-item.tsx","tsx",93
"vsr-reader","toc-panel-not-available.tsx","tsx",38
"vsr-reader","sidebar-panel.tsx","tsx",66
"vsr-reader","search-panel.tsx","tsx",46
"vsr-reader","notification-list-item.tsx","tsx",37
"vsr-reader","notifications-list.tsx","tsx",71
"vsr-reader","notes-preview.tsx","tsx",56
"vsr-reader","highlights-color-pallete.tsx","tsx",43
"vsr-reader","initial-menu.tsx","tsx",125
"vsr-reader","copy-button.tsx","tsx",20
"vsr-reader","highlights-color-pallete-item.tsx","tsx",22
"vsr-reader","lookups.tsx","tsx",41
"vsr-reader","panel-content.tsx","tsx",14
"vsr-reader","notes-menu.tsx","tsx",131
"vsr-reader","calc-pop-over-position.ts","ts",58
"vsr-reader","panel-content-position.tsx","tsx",107
"vsr-reader","action-link.tsx","tsx",46
"vsr-reader","panel-overlay.tsx","tsx",15
"vsr-reader","nav-current-page.tsx","tsx",99
"vsr-reader","navigation-bar.tsx","tsx",101
"vsr-reader","nav-slider.tsx","tsx",108
"vsr-reader","nav-chapters.tsx","tsx",67
"vsr-reader","chapter-btn.tsx","tsx",34
"vsr-reader","nav-slider-tooltip.tsx","tsx",102
"vsr-reader","horizontal-flex-wrapper.tsx","tsx",11
"vsr-reader","base-layout-div.tsx","tsx",19
"vsr-reader","toolbar-search-box.tsx","tsx",155
"vsr-reader","actions-panel.tsx","tsx",20
"vsr-reader","home-button.tsx","tsx",46
"vsr-reader","toolbar.tsx","tsx",205
"vsr-reader","toolbar-sub-menu-position.tsx","tsx",13
"vsr-reader","page-url-textarea.tsx","tsx",26
"vsr-reader","options-panel.tsx","tsx",30
"vsr-reader","page-url-panel.tsx","tsx",95
"vsr-reader","options-panel-header.tsx","tsx",50
"vsr-reader","toolbar-icons.tsx","tsx",58
"vsr-reader","sub-menu-wrapper.tsx","tsx",41
"vsr-reader","sub-menu-more-options.tsx","tsx",54
"vsr-reader","page-url-panel-phone.tsx","tsx",63
"vsr-reader","page-url-textarea-phone.tsx","tsx",22
"vsr-reader","sub-menu-icons.tsx","tsx",36
"vsr-reader","toolbar-search-box-phone.tsx","tsx",105
"vsr-reader","sub-menu-icon-wrapper.tsx","tsx",11
"vsr-reader","toolbar-phone.tsx","tsx",226
"vsr-reader","toolbar-button.tsx","tsx",47
"vsr-reader","zoom-panel.tsx","tsx",66
"vsr-reader","toolbar-button-wrapper.tsx","tsx",61
"vsr-reader","toc-button.tsx","tsx",46
"vsr-reader","yarn-error.log","log",7796
"vsr-reader","vsr-reader","Unknown",12
"vsr-reader","state-read-proxy.ts","ts",17
"vsr-reader","memory-history-navigation.ts","ts",54
"vsr-reader","custom.ts","ts",81
"vsr-reader","base.ts","ts",52
"vsr-reader","browser.ts","ts",53
"vsr-reader","app.tsx","tsx",349
"vsr-reader","utils.ts","ts",54
"vsr-reader","state-write-proxy.ts","ts",251
"vsr-reader","resource-proxy.tsx","tsx",18
"vsr-reader","index.tsx","tsx",24
"vsr-reader","vsr-reader","Unknown",0
"vsr-reader","webpack.config","config",0
"vsr-reader","tsconfig.json","json",38
"vsr-reader","webpack-production.config","config",2
"vsr-reader","webpack-production.analyzer","analyzer",4
"vsr-reader","dev-server.js","js",33
"vsr-reader","index.html","html",12
"vsr-reader","texts.json","json",0
"vsr-reader","pages.json","json",0
"vsr-reader","page2_192.png","png",243
"vsr-reader","strip1.jpg","jpg",15
"vsr-reader","page2_96.png","png",136
"vsr-reader","page1_192.png","png",352
"vsr-reader","page1_96.png","png",227
"vsr-reader","resources.json","json",0
"vsr-reader","search_index.json","json",0
"vsr-reader","toc.json","json",1
"vsr-reader","cover.png","png",34
"vsr-reader","placements.json","json",0
"vsr-reader","book.json","json",0
"vsr-reader","setup.js","js",209
"vsr-reader","pages.json","json",0
"vsr-reader","figures.json","json",0
"vsr-reader","spine.json","json",0
"vsr-reader","search_index.json","json",0
"vsr-reader","toc.json","json",59
"vsr-reader","book.json","json",0
"vsr-reader","devtool.js","js",3
"vsr-reader","plugins.js","js",112
"vsr-reader","make-webpack-config.js","js",44
"vsr-reader","entries.js","js",16
"vsr-reader","resolve.js","js",7
"vsr-reader","output.js","js",19
"vsr-reader","loaders.js","js",59
"vsr-builder","settings.gradle","gradle",4
"vsr-builder","gradle-wrapper.jar","jar",297
"vsr-builder","gradle-wrapper.properties","properties",6
"vsr-builder","gradlew","Gradle",164
"vsr-builder","saveactions_settings.xml","xml",16
"vsr-builder","gradlew.bat","bat",90
"vsr-builder","gradle-wrapper.jar","jar",297
"vsr-builder","gradle-wrapper.properties","properties",6
"vsr-builder","gradlew","Gradle",164
"vsr-builder","README.md","md",190
"vsr-builder","gradlew.bat","bat",90
"vsr-builder","VsrBuilderApplicationTests.java","java",20
"vsr-builder","BookFileResourceTest.java","java",165
"vsr-builder","BookResourceTest.java","java",146
"vsr-builder","BookListTest.java","java",321
"vsr-builder","BaseUnitTest.java","java",54
"vsr-builder","BaseSpringUnitTest.java","java",127
"vsr-builder","BookBuildJobExecuterTest.java","java",218
"vsr-builder","EpubReaderTest.java","java",43
"vsr-builder","LobDaoTest.java","java",143
"vsr-builder","LobServiceTest.java","java",138
"vsr-builder","EpubBuildFilesGeneratorTest.java","java",157
"vsr-builder","EpubIngesterTest.java","java",80
"vsr-builder","TextScannerTest.java","java",48
"vsr-builder","BookBuildGeneratorTest.java","java",87
"vsr-builder","TetmlContentTest.java","java",133
"vsr-builder","PdfIngesterTest.java","java",32
"vsr-builder","V1_1__JavaMigrationTest.java","java",15
"vsr-builder","ResourceConverterDao.java","java",122
"vsr-builder","ImageConverterService.java","java",89
"vsr-builder","CacheConverter.java","java",9
"vsr-builder","ConvertingCache.java","java",132
"vsr-builder","ResourceLockDao.java","java",55
"vsr-builder","BinaryResource.java","java",61
"vsr-builder","PublicResource.java","java",29
"vsr-builder","TaskExecutorConfig.java","java",22
"vsr-builder","WebConfig.java","java",93
"vsr-builder","SystemResource.java","java",93
"vsr-builder","SystemDao.java","java",24
"vsr-builder","BaseController.java","java",95
"vsr-builder","AbstractDao.java","java",79
"vsr-builder","BuilderFeature.java","java",48
"vsr-builder","BookshelfProxy.java","java",81
"vsr-builder","CoverImageGenerator.java","java",121
"vsr-builder","BookFileDao.java","java",97
"vsr-builder","BookFileList.java","java",17
"vsr-builder","BookSourceFileMetadata.java","java",71
"vsr-builder","BookSourceCoverImage.java","java",14
"vsr-builder","BookFileRead.java","java",80
"vsr-builder","BookFileResource.java","java",221
"vsr-builder","BookFile.java","java",100
"vsr-builder","IndexController.java","java",71
"vsr-builder","BookBuildDao.java","java",136
"vsr-builder","BookResource.java","java",202
"vsr-builder","BookRead.java","java",180
"vsr-builder","Archived.java","java",5
"vsr-builder","BookList.java","java",29
"vsr-builder","BookInsert.java","java",92
"vsr-builder","BookUpdate.java","java",104
"vsr-builder","BookFilter.java","java",36
"vsr-builder","BookDao.java","java",288
"vsr-builder","BookBuildStatus.java","java",35
"vsr-builder","Book.java","java",168
"vsr-builder","BookBuild.java","java",67
"vsr-builder","BookKeyAndBuildNumber.java","java",20
"vsr-builder","BuilderDataIntegrityViolationException.java","java",9
"vsr-builder","BookBuildResource.java","java",146
"vsr-builder","JobLogRead.java","java",33
"vsr-builder","BookBuildList.java","java",25
"vsr-builder","BookBuildStatusDto.java","java",19
"vsr-builder","BookBuildRead.java","java",60
"vsr-builder","BookType.java","java",47
"vsr-builder","JobLog.java","java",26
"vsr-builder","BookBuildJobExecuter.java","java",138
"vsr-builder","BookBuildJobDao.java","java",210
"vsr-builder","ScheduledTasks.java","java",98
"vsr-builder","NCXDocument.java","java",172
"vsr-builder","ResourcesLoader.java","java",144
"vsr-builder","PackageDocumentMetadataReader.java","java",264
"vsr-builder","EpubProcessorSupport.java","java",90
"vsr-builder","PackageDocumentReader.java","java",376
"vsr-builder","DOMUtil.java","java",104
"vsr-builder","NavigationDocumentReader.java","java",195
"vsr-builder","EpubReader.java","java",180
"vsr-builder","ContentDocument.java","java",25
"vsr-builder","PackageDocumentBase.java","java",85
"vsr-builder","TOCReference.java","java",29
"vsr-builder","ManifestProperties.java","java",6
"vsr-builder","ResourceReference.java","java",43
"vsr-builder","Metadata.java","java",223
"vsr-builder","SpineReference.java","java",53
"vsr-builder","Relator.java","java",1370
"vsr-builder","ManifestItemRefProperties.java","java",17
"vsr-builder","Date.java","java",100
"vsr-builder","MetadataElement.java","java",41
"vsr-builder","Guide.java","java",120
"vsr-builder","Author.java","java",66
"vsr-builder","ResourceInputStream.java","java",34
"vsr-builder","GuideReference.java","java",85
"vsr-builder","Book.java","java",189
"vsr-builder","TitledResourceReference.java","java",66
"vsr-builder","Resource.java","java",293
"vsr-builder","ManifestItemProperties.java","java",22
"vsr-builder","Identifier.java","java",133
"vsr-builder","PageBreakReference.java","java",8
"vsr-builder","LazyResource.java","java",156
"vsr-builder","TableOfContents.java","java",120
"vsr-builder","MediaType.java","java",120
"vsr-builder","Refinement.java","java",65
"vsr-builder","Spine.java","java",179
"vsr-builder","Resources.java","java",264
"vsr-builder","Constants.java","java",18
"vsr-builder","StringUtil.java","java",235
"vsr-builder","IOUtil.java","java",127
"vsr-builder","ProxyInputStream.java","java",232
"vsr-builder","ByteOrderMark.java","java",170
"vsr-builder","BOMInputStream.java","java",337
"vsr-builder","XmlStreamReader.java","java",640
"vsr-builder","XmlStreamReaderException.java","java",128
"vsr-builder","ResourceUtil.java","java",98
"vsr-builder","CollectionUtil.java","java",63
"vsr-builder","DebugResource.java","java",24
"vsr-builder","NotificationSender.java","java",102
"vsr-builder","VsrBuilderApplication.java","java",251
"vsr-builder","ImageOptimizer.java","java",331
"vsr-builder","PdfUtils.java","java",39
"vsr-builder","ImageUtils.kt","kt",17
"vsr-builder","TaskAppender.java","java",71
"vsr-builder","TaskAsyncLogWriter.java","java",97
"vsr-builder","NodeListWrapper.java","java",33
"vsr-builder","EpubXPathUtils.kt","kt",99
"vsr-builder","WebSecurityConfig.java","java",170
"vsr-builder","LobDao.java","java",204
"vsr-builder","FSCache.java","java",117
"vsr-builder","LobService.java","java",204
"vsr-builder","LobProperties.java","java",39
"vsr-builder","MySelf.kt","kt",15
"vsr-builder","MySelfResource.java","java",68
"vsr-builder","MySelfService.java","java",30
"vsr-builder","MySelfDao.java","java",107
"vsr-builder","BookKeyAndBuildNumberCache.java","java",39
"vsr-builder","TenantCache.java","java",48
"vsr-builder","OutputSettings.kt","kt",24
"vsr-builder","EpubBuildFilesGenerator.java","java",306
"vsr-builder","ContentDocumentProcessor.kt","kt",217
"vsr-builder","EpubIngester.java","java",189
"vsr-builder","ValidationReport.java","java",218
"vsr-builder","EpubBasicMetadata.java","java",68
"vsr-builder","ContentImageProcessor.java","java",117
"vsr-builder","TextScanner.kt","kt",62
"vsr-builder","PdfBuildFilesGenerator.java","java",208
"vsr-builder","ITetmlParser.java","java",10
"vsr-builder","StaXIteratorTetmlParser.java","java",339
"vsr-builder","Bookmark.kt","kt",9
"vsr-builder","Glyph.java","java",57
"vsr-builder","TocItem.java","java",26
"vsr-builder","TetmlContent.java","java",79
"vsr-builder","EmbedImage.java","java",55
"vsr-builder","Page.java","java",47
"vsr-builder","TetRunner.java","java",37
"vsr-builder","PdfIngestArtifacts.java","java",119
"vsr-builder","PdfIngester.java","java",86
"vsr-builder","PageImagesFactory.kt","kt",141
"vsr-builder","PageImages.java","java",33
"vsr-builder","PdfRasterizer.java","java",139
"vsr-builder","ThumbstripGenerator.java","java",85
"vsr-builder","PageCharacterPlacements.java","java",28
"vsr-builder","PageCharacterPlacementsFactory.java","java",103
"vsr-builder","PdfIngestSettings.java","java",22
"vsr-builder","SearchIndexJsonObject.kt","kt",39
"vsr-builder","EpubPagesJsonObject.kt","kt",5
"vsr-builder","ResourcesJsonObject.java","java",42
"vsr-builder","EpubTocJsonObject.kt","kt",11
"vsr-builder","PdfTocJsonObject.java","java",54
"vsr-builder","EpubFiguresJsonObject.java","java",55
"vsr-builder","PlacementsJsonObject.java","java",18
"vsr-builder","SpineJsonObject.kt","kt",6
"vsr-builder","BookJsonObject.java","java",196
"vsr-builder","TextsJsonObject.java","java",32
"vsr-builder","PdfPagesJsonObject.java","java",75
"vsr-builder","BookBuildGenerator.java","java",233
"vsr-builder","BuildFile.kt","kt",20
"vsr-builder","TenantRead.java","java",39
"vsr-builder","TenantResource.java","java",37
"vsr-builder","build.gradle","gradle",428
"vsr-builder","known_hosts","txt",10
"vsr-builder-frontend","tsconfig.test","test",28
"vsr-builder-frontend","gen-db.js","js",80
"vsr-builder-frontend","common.js","js",116
"vsr-builder-frontend","gen-zip.js","js",56
"vsr-builder-frontend","build.js","js",15
"vsr-builder-frontend","books.test","test",47
"vsr-builder-frontend","file.mock","mock",0
"vsr-builder-frontend","component.test","test",7
"vsr-builder-frontend","component.test","test",32
"vsr-builder-frontend","README.md","md",73
"vsr-builder-frontend","yarn.lock","lock",7296
"vsr-builder-frontend","vsr-builder-frontend","Unknown",1
"vsr-builder-frontend","tslint.json","json",3
"vsr-builder-frontend","vsr-builder-frontend","Unknown",1
"vsr-builder-frontend","globals.d","d",2
"vsr-builder-frontend","index.d","d",224
"vsr-builder-frontend","package.json","json",21
"vsr-builder-frontend","pusher-js.d","d",223
"vsr-builder-frontend","systemjs.d","d",0
"vsr-builder-frontend","cssmodules.d","d",0
"vsr-builder-frontend","hmr.d","d",1
"vsr-builder-frontend","require.d","d",5
"vsr-builder-frontend","package.json","json",132
"vsr-builder-frontend","index.html","html",15
"vsr-builder-frontend","test.tsx","tsx",23
"vsr-builder-frontend","book-build-label.ts","ts",5
"vsr-builder-frontend","api.ts","ts",166
"vsr-builder-frontend","book.ts","ts",173
"vsr-builder-frontend","file.ts","ts",11
"vsr-builder-frontend","authentication.ts","ts",35
"vsr-builder-frontend","book-build.ts","ts",50
"vsr-builder-frontend","user.ts","ts",34
"vsr-builder-frontend","tenant.ts","ts",27
"vsr-builder-frontend","book-status.ts","ts",19
"vsr-builder-frontend","pusher-notifications-channel.ts","ts",41
"vsr-builder-frontend","external-notifications-channel-factory.ts","ts",9
"vsr-builder-frontend","iexternal-notifications-channel.ts","ts",6
"vsr-builder-frontend","external-events-to-redux-actions-mapper.ts","ts",42
"vsr-builder-frontend","external-notifications-redux-bridge.ts","ts",61
"vsr-builder-frontend","route-hooks.ts","ts",26
"vsr-builder-frontend","methods.ts","ts",9
"vsr-builder-frontend","onEnterHandlers.ts","ts",104
"vsr-builder-frontend","routes.ts","ts",36
"vsr-builder-frontend","view-book.tsx","tsx",395
"vsr-builder-frontend","create-book.tsx","tsx",241
"vsr-builder-frontend","edit-book.tsx","tsx",277
"vsr-builder-frontend","root-container.scss","scss",11
"vsr-builder-frontend","root-container.tsx","tsx",40
"vsr-builder-frontend","root-container.scss","scss",2
"vsr-builder-frontend","player.tsx","tsx",8
"vsr-builder-frontend","home.tsx","tsx",283
"vsr-builder-frontend","notifications-panel.scss","scss",1
"vsr-builder-frontend","notifications-panel.scss","scss",23
"vsr-builder-frontend","notifications-panel.tsx","tsx",65
"vsr-builder-frontend","user-info.scss","scss",1
"vsr-builder-frontend","user-info.scss","scss",3
"vsr-builder-frontend","user-info.tsx","tsx",66
"vsr-builder-frontend","login.scss","scss",3
"vsr-builder-frontend","logout.tsx","tsx",46
"vsr-builder-frontend","login.tsx","tsx",123
"vsr-builder-frontend","login.scss","scss",19
"vsr-builder-frontend","unauthorized-modal.tsx","tsx",76
"vsr-builder-frontend","unauthorized-modal.scss","scss",10
"vsr-builder-frontend","unauthorized-modal.scss","scss",2
"vsr-builder-frontend","fonts.scss","scss",1
"vsr-builder-frontend","colors.scss","scss",27
"vsr-builder-frontend","fonts.scss","scss",1
"vsr-builder-frontend","layout.scss","scss",1
"vsr-builder-frontend","layout.scss","scss",0
"vsr-builder-frontend","colors.scss","scss",1
"vsr-builder-frontend","boxShadow.scss","scss",1
"vsr-builder-frontend","background.scss","scss",1
"vsr-builder-frontend","boxShadow.scss","scss",2
"vsr-builder-frontend","background.scss","scss",2
"vsr-builder-frontend","fonts.global","global",6
"vsr-builder-frontend","reset.global","global",42
"vsr-builder-frontend","reset.global","global",1
"vsr-builder-frontend","all.global","global",1
"vsr-builder-frontend","all.global","global",15
"vsr-builder-frontend","fonts.global","global",1
"vsr-builder-frontend","app.tsx","tsx",112
"vsr-builder-frontend","form-changed.ts","ts",27
"vsr-builder-frontend","index.tsx","tsx",25
"vsr-builder-frontend","pusher.ts","ts",2
"vsr-builder-frontend","api.ts","ts",3
"vsr-builder-frontend","messages.ts","ts",37
"vsr-builder-frontend","system-config.ts","ts",17
"vsr-builder-frontend","file-extensions.ts","ts",15
"vsr-builder-frontend","store.ts","ts",28
"vsr-builder-frontend","browserHistory.ts","ts",6
"vsr-builder-frontend","apiFailure.ts","ts",89
"vsr-builder-frontend","all-tenants.ts","ts",43
"vsr-builder-frontend","authorized-tenants-list.ts","ts",49
"vsr-builder-frontend","build-status-changes.ts","ts",40
"vsr-builder-frontend","session.ts","ts",104
"vsr-builder-frontend","notifications.ts","ts",57
"vsr-builder-frontend","user.ts","ts",83
"vsr-builder-frontend","tenant.ts","ts",77
"vsr-builder-frontend","reducer.ts","ts",22
"vsr-builder-frontend","action.ts","ts",6
"vsr-builder-frontend","callAPI.ts","ts",66
"vsr-builder-frontend","remove-notification-after-ms.ts","ts",27
"vsr-builder-frontend","allstate.ts","ts",19
"vsr-builder-frontend","theme-provider.tsx","tsx",22
"vsr-builder-frontend","themes.ts","ts",25
"vsr-builder-frontend","book-status-label.tsx","tsx",22
"vsr-builder-frontend","book-metadata-form-fields.scss","scss",11
"vsr-builder-frontend","book-id-form-field.scss","scss",2
"vsr-builder-frontend","book-details.scss","scss",6
"vsr-builder-frontend","cover-previewer.scss","scss",4
"vsr-builder-frontend","book-details-actions.tsx","tsx",27
"vsr-builder-frontend","cover-file-upload.scss","scss",8
"vsr-builder-frontend","book-form-ui.scss","scss",11
"vsr-builder-frontend","book-file-upload.scss","scss",4
"vsr-builder-frontend","book-status-label.scss","scss",0
"vsr-builder-frontend","book-job-log-modal.scss","scss",3
"vsr-builder-frontend","book-job-log-modal.tsx","tsx",153
"vsr-builder-frontend","cover-previewer.tsx","tsx",41
"vsr-builder-frontend","cover-file-upload.tsx","tsx",89
"vsr-builder-frontend","book-id-form-field.scss","scss",7
"vsr-builder-frontend","cover-previewer.scss","scss",34
"vsr-builder-frontend","book-file-upload.tsx","tsx",42
